condition,fold,form,gold_lemma,pred_lemma,correct,rule_seen,train_freq,length
kazroberta_gold,4,Бағдардың,бағдар,Бағдардың,0,0,0,9
kazroberta_gold,4,қашықтығы,қашықтық,қашықтығы,0,1,0,9
kazroberta_gold,4,"4,3","4,3","4,3",1,1,0,3
kazroberta_gold,4,мыңнан,мың,мыңнан,0,0,0,6
kazroberta_gold,4,астам,астам,астам,1,1,3,5
kazroberta_gold,4,шақырымды,шақырым,шақырымды,0,1,0,9
kazroberta_gold,4,құрайды,құра,құра,1,1,2,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Жер,жер,жер,1,1,2,3
kazroberta_gold,4,бедері,бедер,бедер,1,1,0,6
kazroberta_gold,4,маңында,маң,маң,1,1,0,7
kazroberta_gold,4,Юра,Юра,Юра,1,1,0,3
kazroberta_gold,4,тау,тау,тау,1,1,0,3
kazroberta_gold,4,жүйесінің,жүйе,жүйесінің,0,0,0,9
kazroberta_gold,4,болуымен,бол,болуымен,0,0,0,8
kazroberta_gold,4,анықталады,анықта,анықта,1,1,2,10
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Алматы,Алматы,Алматы,1,1,4,6
kazroberta_gold,4,қаласында,қала,қала,1,1,1,9
kazroberta_gold,4,лаңкестік,лаңкестік,лаңкестік,1,1,0,9
kazroberta_gold,4,әрекет,әрекет,әрекет,1,1,1,6
kazroberta_gold,4,орын,орын,орын,1,1,8,4
kazroberta_gold,4,алып,ал,ал,1,1,13,4
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,5,5,5,1,1,2,1
kazroberta_gold,4,полиция,полиция,полиция,1,1,2,7
kazroberta_gold,4,қызметкері,қызметкер,қызметкер,1,1,1,10
kazroberta_gold,4,мен,мен,мен,1,1,32,3
kazroberta_gold,4,1,1,1,1,1,4,1
kazroberta_gold,4,бейбіт,бейбіт,бейбіт,1,1,1,6
kazroberta_gold,4,тұрғын,тұрғын,тұрғын,1,1,1,6
kazroberta_gold,4,қаза,қаза,қаза,1,1,1,4
kazroberta_gold,4,тапты,тап,тапты,0,1,0,5
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Ақбала,Ақбала,Ақбала,1,1,1,6
kazroberta_gold,4,губерния,губерния,губерния,1,1,0,8
kazroberta_gold,4,жұмысын,жұмыс,жұмыс,1,1,2,7
kazroberta_gold,4,үш,үш,үш,1,1,5,2
kazroberta_gold,4,есе,есе,есе,1,1,4,3
kazroberta_gold,4,арттыра,арт,арттыра,0,0,0,7
kazroberta_gold,4,мақтап,мақта,мақтап,0,1,0,6
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,өздері,өз,өздері,0,1,0,6
kazroberta_gold,4,тындырып,тын,тындырып,0,0,0,8
kazroberta_gold,4,жатқан,жат,жат,1,1,7,6
kazroberta_gold,4,болды,бол,бол,1,1,33,5
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Топырақ,топырақ,Топырақ,0,1,0,7
kazroberta_gold,4,картасында,карта,картасында,0,0,0,10
kazroberta_gold,4,топырақтың,топырақ,топырақтың,0,1,0,10
kazroberta_gold,4,түрлері,түр,түр,1,1,1,7
kazroberta_gold,4,көрсетіледі,көрсет,көрсетіледі,0,1,0,11
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Ай,ай,ай,1,1,1,2
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,қу,қу,қу,1,1,0,2
kazroberta_gold,4,дала,дала,дала,1,1,1,4
kazroberta_gold,4,!,!,!,1,1,28,1
kazroberta_gold,4,Ол,ол,ол,1,1,17,2
kazroberta_gold,4,біздің,біз,біз,1,1,5,6
kazroberta_gold,4,стратегиялық,стратегиялық,стратегиялық,1,1,3,12
kazroberta_gold,4,ұстанымымыз,ұстаным,ұстанымымыз,0,0,0,11
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,-,-,-,1,1,71,1
kazroberta_gold,4,атап,атап,ата,0,1,2,4
kazroberta_gold,4,өтті,өт,өт,1,1,5,4
kazroberta_gold,4,Нұрсұлтан,Нұрсұлтан,Нұрсұлтан,1,1,9,9
kazroberta_gold,4,Назарбаев,Назарбаев,Назарбаев,1,1,8,9
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Осы,осы,осы,1,1,13,3
kazroberta_gold,4,оқиғаларды,оқиға,оқиғаларды,0,1,0,10
kazroberta_gold,4,үлкен,үлкен,үлкен,1,1,18,5
kazroberta_gold,4,өкінішпен,өкініш,өкінішпен,0,1,0,9
kazroberta_gold,4,бақылап,бақыла,бақыла,1,1,2,7
kazroberta_gold,4,отырмын,отыр,отыр,1,1,1,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Бір,бір,бір,1,1,8,3
kazroberta_gold,4,миллион,миллион,миллион,1,1,2,7
kazroberta_gold,4,пұт,пұт,пұт,1,1,0,3
kazroberta_gold,4,тас,тас,тас,1,1,1,3
kazroberta_gold,4,көмір,көмір,көмір,1,1,0,5
kazroberta_gold,4,тасылған,тасы,тасылған,0,1,0,8
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Бір,бір,бір,1,1,8,3
kazroberta_gold,4,бөтелке,бөтелке,бөтелке,1,1,0,7
kazroberta_gold,4,спирт,спирт,спирт,1,1,0,5
kazroberta_gold,4,бір,бір,бір,1,1,29,3
kazroberta_gold,4,жарым,жарым,жарым,1,1,1,5
kazroberta_gold,4,бөтелке,бөтелке,бөтелке,1,1,0,7
kazroberta_gold,4,арақ,арақ,арақ,1,1,0,4
kazroberta_gold,4,болды,бол,бол,1,1,33,5
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Және,және,және,1,1,3,4
kazroberta_gold,4,осы,осы,осы,1,1,21,3
kazroberta_gold,4,күйсіз,күйсіз,күйсіз,1,1,0,6
kazroberta_gold,4,қалпында,қалып,қалпында,0,0,0,8
kazroberta_gold,4,тәуір,тәуір,тәуір,1,1,1,5
kazroberta_gold,4,үйге,үй,үй,1,1,3,4
kazroberta_gold,4,бас,бас,бас,1,1,3,3
kazroberta_gold,4,сұғуға,сұқ,сұғ,0,1,0,6
kazroberta_gold,4,қорланды,қорла,қорланды,0,0,0,8
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Қымбатты,қымбатты,қымбатты,1,1,1,8
kazroberta_gold,4,отандастар,отандас,отандастар,0,1,0,10
kazroberta_gold,4,!,!,!,1,1,28,1
kazroberta_gold,4,Бұларды,бұл,Бұларды,0,0,0,7
kazroberta_gold,4,қуам,қу,қуам,0,1,0,4
kazroberta_gold,4,деп,де,де,1,1,34,3
kazroberta_gold,4,оққа,оқ,оққа,0,1,0,4
kazroberta_gold,4,ұшқан,ұш,ұшқан,0,0,0,5
kazroberta_gold,4,кім,кім,кім,1,1,10,3
kazroberta_gold,4,?,?,?,1,1,79,1
kazroberta_gold,4,Византияға,Византия,Византияға,0,0,0,10
kazroberta_gold,4,қауіп,қауіп,қауіп,1,1,1,5
kazroberta_gold,4,төндірді,төндір,төндірді,0,1,0,8
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,Түрік,түрік,Түрік,0,1,0,5
kazroberta_gold,4,қағанатымен,қағанат,қағанатымен,0,0,0,11
kazroberta_gold,4,соғыс,соғыс,соғыс,1,1,0,5
kazroberta_gold,4,жүргізді,жүргіз,жүргіз,1,1,2,8
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Әсіресе,әсіресе,Әсіресе,0,1,0,7
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,18,18,18,1,1,4,2
kazroberta_gold,4,ғасырдың,ғасыр,ғасыр,1,1,8,8
kazroberta_gold,4,2,2,2,1,1,2,1
kazroberta_gold,4,-,-,-,1,1,71,1
kazroberta_gold,4,жартысында,жарты,жартысында,0,0,0,10
kazroberta_gold,4,елдегі,ел,ел,1,1,2,6
kazroberta_gold,4,үстемдік,үстемдік,үстемдік,1,1,1,8
kazroberta_gold,4,үшін,үшін,үшін,1,1,20,4
kazroberta_gold,4,екі,екі,екі,1,1,11,3
kazroberta_gold,4,әулеттің,әулет,әулеттің,0,1,0,8
kazroberta_gold,4,(,(,(,1,1,36,1
kazroberta_gold,4,Зенд,Зенд,Зенд,1,1,0,4
kazroberta_gold,4,және,және,және,1,1,51,4
kazroberta_gold,4,Каджар,Каджар,Каджар,1,1,1,6
kazroberta_gold,4,),),),1,1,36,1
kazroberta_gold,4,арасындағы,ара,арасындағы,0,0,0,10
kazroberta_gold,4,үздіксіз,үздіксіз,үздіксіз,1,1,2,8
kazroberta_gold,4,соғыс,соғыс,соғыс,1,1,0,5
kazroberta_gold,4,халықты,халық,халық,1,1,1,7
kazroberta_gold,4,әбден,әбден,әбден,1,1,4,5
kazroberta_gold,4,қалжыратты,қалжырат,қалжыратты,0,1,0,10
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Рақмет,рақмет,Рақмет,0,1,0,6
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,жақсы,жақсы,жақсы,1,1,15,5
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Радианның,радиан,радиан,1,1,1,9
kazroberta_gold,4,басқа,басқа,басқа,1,1,7,5
kazroberta_gold,4,да,да,да,1,1,39,2
kazroberta_gold,4,бірліктермен,бірлік,бірліктермен,0,0,0,12
kazroberta_gold,4,байланысы,байланыс,байланыс,1,1,1,9
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Сен,сен,сен,1,1,3,3
kazroberta_gold,4,қорықпа,қорық,қорықпа,0,0,0,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Бізді,біз,біз,1,1,0,5
kazroberta_gold,4,жеке,жеке,жеке,1,1,0,4
kazroberta_gold,4,достығымыз,достық,достығымыз,0,0,0,10
kazroberta_gold,4,бен,мен,бен,0,0,0,3
kazroberta_gold,4,тығыз,тығыз,тығыз,1,1,3,5
kazroberta_gold,4,іскерлік,іскерлік,іскерлік,1,1,0,8
kazroberta_gold,4,қатынастар,қатынас,қатынас,1,1,3,10
kazroberta_gold,4,байланыстырады,байланыстыр,байланыстырады,0,0,0,14
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,224,224,224,1,1,0,3
kazroberta_gold,4,ж.,ж.,ж.,1,1,28,2
kazroberta_gold,4,Парфия,Парфия,Парфия,1,1,0,6
kazroberta_gold,4,мемлекеті,мемлекет,мемлекет,1,1,3,9
kazroberta_gold,4,құлап,құла,құлап,0,1,0,5
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,орнына,орын,орын,1,1,2,6
kazroberta_gold,4,Сасани,Сасани,Сасани,1,1,2,6
kazroberta_gold,4,әулеті,әулет,әулет,1,1,8,6
kazroberta_gold,4,мемлекеті,мемлекет,мемлекет,1,1,3,9
kazroberta_gold,4,құрылды,құр,құр,1,1,3,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,—,—,—,1,1,90,1
kazroberta_gold,4,Бәрібір,бәрібір,Бәрібір,0,1,0,7
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,ішіне,іш,іш,1,1,1,5
kazroberta_gold,4,су,су,су,1,1,4,2
kazroberta_gold,4,құйылған,құй,құйылған,0,1,0,8
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Бастауыш,бастауыш,Бастауыш,0,1,0,8
kazroberta_gold,4,білім,білім,білім,1,1,4,5
kazroberta_gold,4,баршаға,барша,баршаға,0,1,0,7
kazroberta_gold,4,міндетті,міндетті,міндетті,1,1,2,8
kazroberta_gold,4,болуы,бол,бол,1,1,2,5
kazroberta_gold,4,тиіс,тиіс,тиіс,1,1,9,4
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Абонемент,абонемент,Абонемент,0,1,0,9
kazroberta_gold,4,бөлімі,бөлім,бөлім,1,1,0,6
kazroberta_gold,4,кітаптар,кітап,кітаптар,0,1,0,8
kazroberta_gold,4,мен,мен,мен,1,1,32,3
kazroberta_gold,4,журналдарды,журнал,журналдарды,0,0,0,11
kazroberta_gold,4,үйге,үй,үй,1,1,3,4
kazroberta_gold,4,тегін,тегін,тегін,1,1,0,5
kazroberta_gold,4,береді,бер,бер,1,1,9,6
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Демек,демек,Демек,0,1,0,5
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,Айгүл,Айгүл,Айгүл,1,1,9,5
kazroberta_gold,4,өз,өз,өз,1,1,11,2
kazroberta_gold,4,сұрағына,сұрақ,сұрағына,0,1,0,8
kazroberta_gold,4,жауап,жауап,жауап,1,1,1,5
kazroberta_gold,4,ала,ал,ала,0,1,2,3
kazroberta_gold,4,алмайды,ал,ал,1,1,2,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Әр,әр,әр,1,1,6,2
kazroberta_gold,4,адам,адам,адам,1,1,8,4
kazroberta_gold,4,өмір,өмір,өмір,1,1,3,4
kazroberta_gold,4,сүруге,сүр,сүруге,0,1,0,6
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,бостандықта,бостандық,бостандықта,0,1,0,11
kazroberta_gold,4,болуға,бол,бол,1,1,3,6
kazroberta_gold,4,және,және,және,1,1,51,4
kazroberta_gold,4,оның,ол,ол,1,1,10,4
kazroberta_gold,4,жеке,жеке,жеке,1,1,0,4
kazroberta_gold,4,басына,бас,бас,1,1,2,6
kazroberta_gold,4,қол,қол,қол,1,1,7,3
kazroberta_gold,4,сұғылмауына,сұқ,сұғылмауына,0,0,0,11
kazroberta_gold,4,құқылы,құқылы,құқылы,1,1,3,6
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,—,—,—,1,1,90,1
kazroberta_gold,4,Жоқ,жоқ,жоқ,1,1,3,3
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,оны,ол,ол,1,1,3,3
kazroberta_gold,4,артынан,арт,арт,1,1,1,7
kazroberta_gold,4,сөйлесерміз,сөйле,сөйлесерміз,0,0,0,11
kazroberta_gold,4,...,...,...,1,1,10,3
kazroberta_gold,4,—,—,—,1,1,90,1
kazroberta_gold,4,Біз,біз,біз,1,1,21,3
kazroberta_gold,4,қайдан,қайдан,қайдан,1,1,5,6
kazroberta_gold,4,білейік,біл,біл,1,1,1,7
kazroberta_gold,4,?,?,?,1,1,79,1
kazroberta_gold,4,Ендеше,ендеше,ендеше,1,1,2,6
kazroberta_gold,4,тілегімді,тілек,тілегімді,0,0,0,9
kazroberta_gold,4,берді,бер,бер,1,1,3,5
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,-,-,-,1,1,71,1
kazroberta_gold,4,деді,де,де,1,1,13,4
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Мемлекет,мемлекет,мемлекет,1,1,11,8
kazroberta_gold,4,басшысы,басшы,басшы,1,1,12,7
kazroberta_gold,4,министрлікке,министрлік,министрлікке,0,1,0,12
kazroberta_gold,4,бірқатар,бірқатар,бірқатар,1,1,3,8
kazroberta_gold,4,нақты,нақты,нақты,1,1,2,5
kazroberta_gold,4,тапсырмалар,тапсырма,тапсырмалар,0,1,0,11
kazroberta_gold,4,жүктеді,жүкте,жүктеді,0,1,0,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Бұл,бұл,бұл,1,1,31,3
kazroberta_gold,4,ұсыныс,ұсыныс,ұсыныс,1,1,0,6
kazroberta_gold,4,біздің,біз,біз,1,1,5,6
kazroberta_gold,4,көршілеріміз,көрші,көршілеріміз,0,0,0,12
kazroberta_gold,4,тарапынан,тарап,тарап,1,1,1,9
kazroberta_gold,4,қолдау,қолда,қолдау,0,1,0,6
kazroberta_gold,4,тауып,тап,тап,1,1,1,5
kazroberta_gold,4,отыр,отыр,отыр,1,1,7,4
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Арабтар,араб,Арабтар,0,1,0,7
kazroberta_gold,4,жаулап,жаула,жаула,1,1,2,6
kazroberta_gold,4,алғаннан,ал,алғаннан,0,0,0,8
kazroberta_gold,4,кейін,кейін,кейін,1,1,19,5
kazroberta_gold,4,Иран,Иран,Иран,1,1,27,4
kazroberta_gold,4,музыкасына,музыка,музыкасына,0,1,0,10
kazroberta_gold,4,мұсылмандық,мұсылмандық,мұсылмандық,1,1,0,11
kazroberta_gold,4,араб,араб,араб,1,1,1,4
kazroberta_gold,4,мәдениетінің,мәдениет,мәдениетінің,0,0,0,12
kazroberta_gold,4,ықпалы,ықпал,ықпалы,0,1,0,6
kazroberta_gold,4,тиді,ти,тиді,0,1,0,4
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Біз,біз,біз,1,1,21,3
kazroberta_gold,4,қайда,қайда,қайда,1,1,10,5
kazroberta_gold,4,бара,бар,бар,1,1,4,4
kazroberta_gold,4,жатырмыз,жат,жат,1,1,1,8
kazroberta_gold,4,?,?,?,1,1,79,1
kazroberta_gold,4,Патшамен,патша,Патшамен,0,1,0,8
kazroberta_gold,4,соғыс,соғыс,соғыс,1,1,0,5
kazroberta_gold,4,ашқанда,аш,ашқанда,0,0,0,7
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,ел-жұрт,ел-жұрт,ел-жұрт,1,1,0,7
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,отанымды,отан,отанымды,0,0,0,8
kazroberta_gold,4,қорғауға,қорға,қорға,1,1,0,8
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,біз,біз,біз,1,1,11,3
kazroberta_gold,4,соғысқа,соғыс,соғысқа,0,1,0,7
kazroberta_gold,4,бардық,бар,бардық,0,0,0,6
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Ол,ол,ол,1,1,17,2
kazroberta_gold,4,не,не,не,1,1,14,2
kazroberta_gold,4,үшін,үшін,үшін,1,1,20,4
kazroberta_gold,4,бүйтіп,бүйт,бүйтіп,0,1,0,6
kazroberta_gold,4,жатыр,жат,жат,1,1,15,5
kazroberta_gold,4,?,?,?,1,1,79,1
kazroberta_gold,4,Олар,олар,олар,1,1,6,4
kazroberta_gold,4,елде,ел,ел,1,1,9,4
kazroberta_gold,4,Хулагу,Хулагу,Хулагу,1,1,0,6
kazroberta_gold,4,әулетіне,әулет,әулет,1,1,1,8
kazroberta_gold,4,қарайтын,қара,қарайтын,0,1,0,8
kazroberta_gold,4,ильхандар,ильхан,ильхан,1,1,1,9
kazroberta_gold,4,мемлекетін,мемлекет,мемлекет,1,1,3,10
kazroberta_gold,4,құрды,құр,құр,1,1,3,5
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Ешкім,ешкім,ешкім,1,1,3,5
kazroberta_gold,4,де,да,да,1,1,25,2
kazroberta_gold,4,азапталуға,азапта,азапталуға,0,0,0,10
kazroberta_gold,4,немесе,немесе,немесе,1,1,6,6
kazroberta_gold,4,қадір-қасиетін,қадір-қасиет,қадір-қасиетін,0,0,0,14
kazroberta_gold,4,қорлайтындай,қорла,қорлайтындай,0,0,0,12
kazroberta_gold,4,адамшылыққа,адамшылық,адамшылыққа,0,1,0,11
kazroberta_gold,4,жатпайтын,жат,жатпайтын,0,0,0,9
kazroberta_gold,4,қатыгездік,қатыгездік,қатыгездік,1,1,0,10
kazroberta_gold,4,жолмен,жол,жолмен,0,1,0,6
kazroberta_gold,4,жәбірленуге,жәбірле,жәбірленуге,0,0,0,11
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,немесе,немесе,немесе,1,1,6,6
kazroberta_gold,4,жазалануға,жазала,жазалануға,0,0,0,10
kazroberta_gold,4,тиіс,тиіс,тиіс,1,1,9,4
kazroberta_gold,4,емес,е,е,1,1,10,4
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Үшінші,үш,үш,1,1,1,6
kazroberta_gold,4,басым,басым,басым,1,1,2,5
kazroberta_gold,4,бағыт,бағыт,бағыт,1,1,2,5
kazroberta_gold,4,партияның,партия,партияның,0,1,0,9
kazroberta_gold,4,өңірлердегі,өңір,өңірлердегі,0,0,0,11
kazroberta_gold,4,белсенді,белсенді,белсенді,1,1,0,8
kazroberta_gold,4,жұмысы,жұмыс,жұмыс,1,1,2,6
kazroberta_gold,4,болуы,бол,бол,1,1,2,5
kazroberta_gold,4,тиіс,тиіс,тиіс,1,1,9,4
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Қара,қара,қара,1,1,1,4
kazroberta_gold,4,күшке,күш,күшке,0,1,0,5
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,тағдырға,тағдыр,тағдыр,1,1,0,8
kazroberta_gold,4,не,не,не,1,1,14,2
kazroberta_gold,4,шара,шара,шара,1,1,0,4
kazroberta_gold,4,?,?,?,1,1,79,1
kazroberta_gold,4,Қорықпайтын,қорық,Қорықпайтын,0,0,0,11
kazroberta_gold,4,кісі,кісі,кісі,1,1,7,4
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Еркек,еркек,Еркек,0,1,0,5
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,әйел,әйел,әйел,1,1,1,4
kazroberta_gold,4,деп,де,де,1,1,34,3
kazroberta_gold,4,айырмайды,айыр,айырма,0,1,0,9
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,бала,бала,бала,1,1,11,4
kazroberta_gold,4,біткенді,біт,біт,1,1,1,8
kazroberta_gold,4,"""","""","""",1,1,28,1
kazroberta_gold,4,балақайым,балақай,балақайым,0,0,0,9
kazroberta_gold,4,"""","""","""",1,1,28,1
kazroberta_gold,4,дейді,де,де,1,1,3,5
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,кісіге,кісі,кісіге,0,1,0,6
kazroberta_gold,4,өмірі,өмірі,өмірі,1,1,0,5
kazroberta_gold,4,қатты,қатты,қатты,1,1,1,5
kazroberta_gold,4,сөз,сөз,сөз,1,1,2,3
kazroberta_gold,4,айтпайды,айт,айт,1,1,1,8
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Құдай,Құдай,құдай,0,1,1,5
kazroberta_gold,4,жарылқады,жарылқа,жарылқады,0,1,0,9
kazroberta_gold,4,!,!,!,1,1,28,1
kazroberta_gold,4,Сондай-ақ,сондай-ақ,сондай-ақ,1,1,1,9
kazroberta_gold,4,Қазақстан,Қазақстан,Қазақстан,1,1,24,9
kazroberta_gold,4,Иранға,Иран,Иран,1,1,1,6
kazroberta_gold,4,астық,астық,астық,1,1,0,5
kazroberta_gold,4,жеткізіп,жеткіз,жеткізіп,0,1,0,8
kazroberta_gold,4,тұруға,тұр,тұр,1,1,1,6
kazroberta_gold,4,мүдделі,мүдделі,мүдделі,1,1,1,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Одан,ол,ол,1,1,3,4
kazroberta_gold,4,кейін,кейін,кейін,1,1,19,5
kazroberta_gold,4,ол,ол,ол,1,1,14,2
kazroberta_gold,4,бір,бір,бір,1,1,29,3
kazroberta_gold,4,дыбысты,дыбыс,дыбыс,1,1,1,7
kazroberta_gold,4,естиді,есті,естиді,0,1,0,6
kazroberta_gold,4,",",",",",",1,1,458,1
kazroberta_gold,4,ол,ол,ол,1,1,14,2
kazroberta_gold,4,дыбыс,дыбыс,дыбыс,1,1,1,5
kazroberta_gold,4,ескі,ескі,ескі,1,1,2,4
kazroberta_gold,4,үлкен,үлкен,үлкен,1,1,18,5
kazroberta_gold,4,ағаштың,ағаш,ағаш,1,1,1,7
kazroberta_gold,4,артынан,арт,арт,1,1,1,7
kazroberta_gold,4,шығып,шық,шық,1,1,3,5
kazroberta_gold,4,жатыр,жат,жат,1,1,15,5
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Сондай-ақ,сондай-ақ,сондай-ақ,1,1,1,9
kazroberta_gold,4,сіздер,сіздер,сіздер,1,1,0,6
kazroberta_gold,4,қазір,қазір,қазір,1,1,3,5
kazroberta_gold,4,Алматыда,Алматы,Алматы,1,1,1,8
kazroberta_gold,4,өңірлік,өңірлік,өңірлік,1,1,1,7
kazroberta_gold,4,қаржы,қаржы,қаржы,1,1,3,5
kazroberta_gold,4,орталығын,орталық,орталығын,0,1,0,9
kazroberta_gold,4,құрып,құр,құр,1,1,3,5
kazroberta_gold,4,отырсыздар,отыр,отырсыздар,0,0,0,10
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,-,-,-,1,1,71,1
kazroberta_gold,4,Парламенттің,парламент,Парламенттің,0,0,0,12
kazroberta_gold,4,ең,ең,ең,1,1,2,2
kazroberta_gold,4,басты,басты,басты,1,1,5,5
kazroberta_gold,4,міндеті,міндет,міндет,1,1,1,7
kazroberta_gold,4,–,–,–,1,1,32,1
kazroberta_gold,4,заң,заң,заң,1,1,1,3
kazroberta_gold,4,шығару,шығар,шығару,0,1,0,6
kazroberta_gold,4,жұмысы,жұмыс,жұмыс,1,1,2,6
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Ешкімді,ешкім,ешкім,1,1,1,7
kazroberta_gold,4,де,да,да,1,1,25,2
kazroberta_gold,4,азаматтығынан,азаматтық,азаматтығынан,0,0,0,13
kazroberta_gold,4,немесе,немесе,немесе,1,1,6,6
kazroberta_gold,4,азаматтығын,азаматтық,азаматтығын,0,1,0,11
kazroberta_gold,4,өзгерту,өзгерт,өзгерту,0,1,0,7
kazroberta_gold,4,құқығынан,құқық,құқығынан,0,0,0,9
kazroberta_gold,4,еріксіз,еріксіз,еріксіз,1,1,1,7
kazroberta_gold,4,айыруға,айыр,айыруға,0,1,0,7
kazroberta_gold,4,болмайды,бол,бол,1,1,2,8
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,Ал,ал,ал,1,1,2,2
kazroberta_gold,4,Азамат,Азамат,Азамат,1,1,9,6
kazroberta_gold,4,ағаштың,ағаш,ағаш,1,1,1,7
kazroberta_gold,4,жанында,жан,жан,1,1,1,7
kazroberta_gold,4,не,не,не,1,1,14,2
kazroberta_gold,4,істеп,істе,істе,1,1,0,5
kazroberta_gold,4,жатыр,жат,жат,1,1,15,5
kazroberta_gold,4,?,?,?,1,1,79,1
kazroberta_gold,4,Соңғы,соң,соңғы,0,1,1,5
kazroberta_gold,4,жылдары,жыл,жыл,1,1,4,7
kazroberta_gold,4,туризм,туризм,туризм,1,1,0,6
kazroberta_gold,4,дами,дамы,дамы,1,1,3,4
kazroberta_gold,4,бастады,баста,баста,1,1,15,7
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,-,-,-,1,1,71,1
kazroberta_gold,4,Мен,мен,мен,1,1,19,3
kazroberta_gold,4,осы,осы,осы,1,1,21,3
kazroberta_gold,4,мерекеге,мереке,мерекеге,0,1,0,8
kazroberta_gold,4,арналған,арна,арна,1,1,2,8
kazroberta_gold,4,шараларға,шара,шара,1,1,1,9
kazroberta_gold,4,үлкен,үлкен,үлкен,1,1,18,5
kazroberta_gold,4,толғаныспен,толғаныс,толғаныспен,0,0,0,11
kazroberta_gold,4,қатысамын,қат,қатысамын,0,0,0,9
kazroberta_gold,4,.,.,.,1,1,763,1
kazroberta_gold,4,11,11,11,1,1,4,2
kazroberta_gold,4,ғасырда,ғасыр,ғасыр,1,1,5,7
